param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
50,20,2,2,0.8371628371628372,0.05955336469841938,0.8076923076923077,0.8846153846153846,0.922077922077922,0.7532467532467533,0.8181818181818182,24
100,,10,1,0.8371628371628372,0.048863756745987696,0.7948717948717948,0.8974358974358975,0.8961038961038961,0.7922077922077922,0.8051948051948052,24
100,20,10,1,0.8371628371628372,0.048863756745987696,0.7948717948717948,0.8974358974358975,0.8961038961038961,0.7922077922077922,0.8051948051948052,24
100,20,5,1,0.8345987345987347,0.041232057663951924,0.7948717948717948,0.8846153846153846,0.8831168831168831,0.8181818181818182,0.7922077922077922,28
100,,5,1,0.8345987345987347,0.041232057663951924,0.7948717948717948,0.8846153846153846,0.8831168831168831,0.8181818181818182,0.7922077922077922,28
100,10,5,1,0.8345987345987347,0.045878890509504285,0.7948717948717948,0.8846153846153846,0.8961038961038961,0.8051948051948052,0.7922077922077922,28
50,20,10,1,0.8345654345654345,0.04604885325099473,0.8076923076923077,0.8846153846153846,0.8961038961038961,0.7922077922077922,0.7922077922077922,31
50,,10,1,0.8345654345654345,0.04604885325099473,0.8076923076923077,0.8846153846153846,0.8961038961038961,0.7922077922077922,0.7922077922077922,31
200,,5,2,0.8345321345321345,0.042391923331084276,0.8205128205128205,0.8846153846153846,0.8831168831168831,0.8051948051948052,0.7792207792207793,33
200,20,5,2,0.8345321345321345,0.042391923331084276,0.8205128205128205,0.8846153846153846,0.8831168831168831,0.8051948051948052,0.7792207792207793,33
100,20,5,2,0.8344988344988344,0.047675135622616105,0.8205128205128205,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7922077922077922,35
100,10,5,2,0.8344988344988344,0.047675135622616105,0.8205128205128205,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7922077922077922,35
100,,5,2,0.8344988344988344,0.047675135622616105,0.8205128205128205,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7922077922077922,35
200,20,10,2,0.832001332001332,0.05846162040277964,0.782051282051282,0.8974358974358975,0.9090909090909091,0.7792207792207793,0.7922077922077922,38
200,,10,2,0.832001332001332,0.05846162040277964,0.782051282051282,0.8974358974358975,0.9090909090909091,0.7792207792207793,0.7922077922077922,38
200,10,10,2,0.832001332001332,0.05301486619193962,0.782051282051282,0.8974358974358975,0.8961038961038961,0.7922077922077922,0.7922077922077922,38
200,10,10,4,0.8319680319680319,0.04853340196956996,0.7948717948717948,0.8974358974358975,0.8831168831168831,0.8051948051948052,0.7792207792207793,41
50,10,5,1,0.8295371295371294,0.04530327259625913,0.7564102564102564,0.8717948717948718,0.8831168831168831,0.8181818181818182,0.8181818181818182,42
100,10,10,1,0.8294039294039294,0.050182785582920934,0.7948717948717948,0.8846153846153846,0.8961038961038961,0.7792207792207793,0.7922077922077922,43
50,10,10,1,0.8293706293706293,0.045401930224699384,0.8076923076923077,0.8846153846153846,0.8831168831168831,0.7792207792207793,0.7922077922077922,44
200,20,10,4,0.8293706293706293,0.04600835565520097,0.7948717948717948,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,44
200,,10,4,0.8293706293706293,0.04600835565520097,0.7948717948717948,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,44
100,10,10,2,0.8268398268398268,0.05330252606317759,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.8051948051948052,0.7792207792207793,47
200,20,5,4,0.8268065268065268,0.04816621614707174,0.782051282051282,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,48
200,20,2,4,0.8268065268065268,0.04816621614707174,0.782051282051282,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,48
200,,5,4,0.8268065268065268,0.04816621614707174,0.782051282051282,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,48
200,,2,4,0.8268065268065268,0.04816621614707174,0.782051282051282,0.8974358974358975,0.8701298701298701,0.8051948051948052,0.7792207792207793,48
50,,5,1,0.8243423243423245,0.0418609366363711,0.7692307692307693,0.8589743589743589,0.8831168831168831,0.8181818181818182,0.7922077922077922,52
50,20,5,1,0.8243423243423245,0.0418609366363711,0.7692307692307693,0.8589743589743589,0.8831168831168831,0.8181818181818182,0.7922077922077922,52
100,20,10,2,0.8242424242424242,0.05459475209771476,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.7922077922077922,0.7792207792207793,54
100,,10,2,0.8242424242424242,0.05459475209771476,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.7922077922077922,0.7792207792207793,54
200,10,2,4,0.8242091242091242,0.04959071548824099,0.782051282051282,0.8974358974358975,0.8701298701298701,0.7922077922077922,0.7792207792207793,56
200,10,5,4,0.8242091242091242,0.04959071548824099,0.782051282051282,0.8974358974358975,0.8701298701298701,0.7922077922077922,0.7792207792207793,56
100,20,10,4,0.8216450216450216,0.05633814543033951,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7792207792207793,58
100,,2,4,0.8216450216450216,0.05197818400849073,0.7692307692307693,0.8974358974358975,0.8701298701298701,0.7792207792207793,0.7922077922077922,58
100,,10,4,0.8216450216450216,0.05633814543033951,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7792207792207793,58
100,10,10,4,0.8216450216450216,0.05633814543033951,0.7692307692307693,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7792207792207793,58
100,20,5,4,0.8216450216450216,0.05197818400849073,0.7692307692307693,0.8974358974358975,0.8701298701298701,0.7792207792207793,0.7922077922077922,58
100,,5,4,0.8216450216450216,0.05197818400849073,0.7692307692307693,0.8974358974358975,0.8701298701298701,0.7792207792207793,0.7922077922077922,58
100,20,2,4,0.8216450216450216,0.05197818400849073,0.7692307692307693,0.8974358974358975,0.8701298701298701,0.7792207792207793,0.7922077922077922,58
50,20,5,2,0.8215784215784214,0.0475831259223843,0.7948717948717948,0.8974358974358975,0.8571428571428571,0.7792207792207793,0.7792207792207793,65
50,,5,2,0.8215784215784214,0.0475831259223843,0.7948717948717948,0.8974358974358975,0.8571428571428571,0.7792207792207793,0.7792207792207793,65
