param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
50,10,5,1,0.9509157509157509,0.009563199086574646,0.9358974358974359,0.9615384615384616,0.948051948051948,0.961038961038961,0.948051948051948,36
100,20,2,2,0.9509157509157509,0.009563199086574646,0.9358974358974359,0.9615384615384616,0.948051948051948,0.961038961038961,0.948051948051948,36
200,,5,2,0.9509157509157509,0.009563199086574646,0.9358974358974359,0.9615384615384616,0.948051948051948,0.961038961038961,0.948051948051948,36
100,,5,2,0.9509157509157509,0.015046088589043247,0.9358974358974359,0.9615384615384616,0.948051948051948,0.974025974025974,0.935064935064935,36
100,,2,2,0.9509157509157509,0.009563199086574646,0.9358974358974359,0.9615384615384616,0.948051948051948,0.961038961038961,0.948051948051948,36
200,20,5,2,0.9509157509157509,0.009563199086574646,0.9358974358974359,0.9615384615384616,0.948051948051948,0.961038961038961,0.948051948051948,36
50,20,10,1,0.9484515484515483,0.025542362865716813,0.9102564102564102,0.9358974358974359,0.948051948051948,0.987012987012987,0.961038961038961,43
50,,10,1,0.9484515484515483,0.025542362865716813,0.9102564102564102,0.9358974358974359,0.948051948051948,0.987012987012987,0.961038961038961,43
50,20,2,1,0.9483849483849482,0.016113913296159414,0.9230769230769231,0.9487179487179487,0.948051948051948,0.974025974025974,0.948051948051948,45
50,,2,1,0.9483849483849482,0.016113913296159414,0.9230769230769231,0.9487179487179487,0.948051948051948,0.974025974025974,0.948051948051948,45
200,10,10,2,0.9483849483849482,0.016113913296159414,0.9230769230769231,0.9487179487179487,0.948051948051948,0.974025974025974,0.948051948051948,45
50,,5,2,0.9483516483516483,0.018157650447131354,0.9230769230769231,0.9615384615384616,0.948051948051948,0.974025974025974,0.935064935064935,48
50,10,5,2,0.9483516483516483,0.018157650447131354,0.9230769230769231,0.9615384615384616,0.948051948051948,0.974025974025974,0.935064935064935,48
50,20,5,2,0.9483516483516483,0.018157650447131354,0.9230769230769231,0.9615384615384616,0.948051948051948,0.974025974025974,0.935064935064935,48
50,10,10,1,0.9458874458874458,0.027259692826240033,0.9102564102564102,0.9230769230769231,0.948051948051948,0.987012987012987,0.961038961038961,51
50,,10,2,0.9458208458208457,0.026052376342513305,0.8974358974358975,0.9615384615384616,0.948051948051948,0.974025974025974,0.948051948051948,52
50,20,10,2,0.9458208458208457,0.026052376342513305,0.8974358974358975,0.9615384615384616,0.948051948051948,0.974025974025974,0.948051948051948,52
50,10,10,2,0.9458208458208457,0.026052376342513305,0.8974358974358975,0.9615384615384616,0.948051948051948,0.974025974025974,0.948051948051948,52
100,10,2,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
200,20,5,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
100,20,5,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
200,20,2,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
100,20,2,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
100,,2,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
200,,2,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
200,,5,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
100,,5,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
200,10,2,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
100,10,5,4,0.9431901431901432,0.012987183755291775,0.9230769230769231,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,55
200,10,5,4,0.9431901431901432,0.01005991746306981,0.9230769230769231,0.9487179487179487,0.948051948051948,0.948051948051948,0.948051948051948,55
50,,5,4,0.9406260406260406,0.017265866565567983,0.9102564102564102,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,67
50,20,5,4,0.9406260406260406,0.017265866565567983,0.9102564102564102,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,67
50,,2,4,0.9406260406260406,0.017265866565567983,0.9102564102564102,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,67
50,20,2,4,0.9406260406260406,0.017265866565567983,0.9102564102564102,0.9487179487179487,0.948051948051948,0.961038961038961,0.935064935064935,67
50,10,2,4,0.938061938061938,0.016819978344904615,0.9102564102564102,0.9358974358974359,0.948051948051948,0.961038961038961,0.935064935064935,71
50,10,5,4,0.938061938061938,0.016819978344904615,0.9102564102564102,0.9358974358974359,0.948051948051948,0.961038961038961,0.935064935064935,71
200,20,10,4,0.9379620379620379,0.015099132571355908,0.9230769230769231,0.9615384615384616,0.935064935064935,0.948051948051948,0.922077922077922,73
200,10,10,4,0.9379620379620379,0.015099132571355908,0.9230769230769231,0.9615384615384616,0.935064935064935,0.948051948051948,0.922077922077922,73
200,,10,4,0.9379620379620379,0.015099132571355908,0.9230769230769231,0.9615384615384616,0.935064935064935,0.948051948051948,0.922077922077922,73
100,20,10,4,0.9328338328338328,0.024915368867239166,0.8974358974358975,0.9615384615384616,0.948051948051948,0.948051948051948,0.9090909090909091,76
100,,10,4,0.9328338328338328,0.024915368867239166,0.8974358974358975,0.9615384615384616,0.948051948051948,0.948051948051948,0.9090909090909091,76
100,10,10,4,0.9302697302697303,0.028785447147180246,0.8846153846153846,0.9615384615384616,0.948051948051948,0.948051948051948,0.9090909090909091,78
