param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
200,20,5,1,0.8890791476407915,0.03192312812547776,0.9315068493150684,0.8611111111111112,0.8888888888888888,0.8472222222222222,0.9166666666666666,49
200,,5,1,0.8890791476407915,0.03192312812547776,0.9315068493150684,0.8611111111111112,0.8888888888888888,0.8472222222222222,0.9166666666666666,49
200,,2,2,0.8890791476407915,0.03192312812547776,0.9315068493150684,0.8611111111111112,0.8888888888888888,0.8472222222222222,0.9166666666666666,49
200,10,10,2,0.8890791476407915,0.029406889017054277,0.9315068493150684,0.8611111111111112,0.8611111111111112,0.875,0.9166666666666666,49
200,20,5,2,0.8890791476407914,0.03536336509436215,0.9315068493150684,0.8611111111111112,0.875,0.8472222222222222,0.9305555555555556,57
200,,5,2,0.8890791476407914,0.03536336509436215,0.9315068493150684,0.8611111111111112,0.875,0.8472222222222222,0.9305555555555556,57
100,20,5,2,0.8890410958904109,0.040464489707812044,0.9452054794520548,0.8611111111111112,0.8611111111111112,0.8472222222222222,0.9305555555555556,59
100,10,5,2,0.8890410958904109,0.040464489707812044,0.9452054794520548,0.8611111111111112,0.8611111111111112,0.8472222222222222,0.9305555555555556,59
100,,5,2,0.8890410958904109,0.040464489707812044,0.9452054794520548,0.8611111111111112,0.8611111111111112,0.8472222222222222,0.9305555555555556,59
50,20,10,1,0.8863774733637747,0.020635629474786945,0.9041095890410958,0.8611111111111112,0.9027777777777778,0.8611111111111112,0.9027777777777778,62
50,,10,1,0.8863774733637747,0.020635629474786945,0.9041095890410958,0.8611111111111112,0.9027777777777778,0.8611111111111112,0.9027777777777778,62
50,20,10,4,0.8863394216133942,0.032374549085641614,0.9178082191780822,0.8472222222222222,0.875,0.8611111111111112,0.9305555555555556,64
50,10,10,4,0.8863394216133942,0.032374549085641614,0.9178082191780822,0.8472222222222222,0.875,0.8611111111111112,0.9305555555555556,64
50,,10,4,0.8863394216133942,0.032374549085641614,0.9178082191780822,0.8472222222222222,0.875,0.8611111111111112,0.9305555555555556,64
100,,10,2,0.8863013698630138,0.03687342234213284,0.9315068493150684,0.8611111111111112,0.8472222222222222,0.8611111111111112,0.9305555555555556,67
100,20,10,2,0.8863013698630138,0.03687342234213284,0.9315068493150684,0.8611111111111112,0.8472222222222222,0.8611111111111112,0.9305555555555556,67
100,10,10,2,0.8863013698630138,0.03687342234213284,0.9315068493150684,0.8611111111111112,0.8472222222222222,0.8611111111111112,0.9305555555555556,67
200,10,10,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,,5,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,,2,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,20,2,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,10,2,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,10,5,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,20,5,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,,10,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
200,20,10,4,0.8835235920852359,0.03383277827154277,0.9315068493150684,0.8472222222222222,0.8611111111111112,0.8611111111111112,0.9166666666666666,70
100,,10,4,0.8779680365296804,0.04088352027074378,0.9315068493150684,0.8333333333333334,0.875,0.8333333333333334,0.9166666666666666,79
100,20,10,4,0.8779680365296804,0.04088352027074378,0.9315068493150684,0.8333333333333334,0.875,0.8333333333333334,0.9166666666666666,79
100,10,10,4,0.8779680365296804,0.04088352027074378,0.9315068493150684,0.8333333333333334,0.875,0.8333333333333334,0.9166666666666666,79
