param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
200,10,2,2,0.9474124809741248,0.02208234579178075,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,9
50,20,10,1,0.9447108066971082,0.025933210087730862,0.9041095890410958,0.9305555555555556,0.9444444444444444,0.9722222222222222,0.9722222222222222,22
50,,10,1,0.9447108066971082,0.025933210087730862,0.9041095890410958,0.9305555555555556,0.9444444444444444,0.9722222222222222,0.9722222222222222,22
100,10,10,1,0.9446727549467276,0.024592855396752718,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,24
100,20,10,1,0.9446727549467276,0.024592855396752718,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,24
100,,10,1,0.9446727549467276,0.024592855396752718,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,24
50,10,5,2,0.9446727549467274,0.019321673195769242,0.9178082191780822,0.9305555555555556,0.9444444444444444,0.9722222222222222,0.9583333333333334,27
200,10,5,2,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9583333333333334,28
50,10,2,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
50,20,2,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
100,20,5,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
200,20,5,2,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9583333333333334,28
200,20,5,1,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,28
100,10,5,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
200,10,5,1,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,28
200,,5,1,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,28
50,,2,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
100,,5,2,0.9446347031963469,0.01742130315299968,0.9315068493150684,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.9583333333333334,28
200,,5,2,0.9446347031963469,0.019510568863461617,0.9315068493150684,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9583333333333334,28
50,10,10,1,0.9419330289193303,0.0279649042033937,0.9041095890410958,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,40
200,10,10,1,0.9418949771689498,0.021968617119005995,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,41
200,,10,1,0.9418949771689498,0.021968617119005995,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,41
200,20,10,1,0.9418949771689498,0.021968617119005995,0.9178082191780822,0.9166666666666666,0.9444444444444444,0.9583333333333334,0.9722222222222222,41
50,20,5,2,0.9391171993911719,0.022345483404175127,0.9178082191780822,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,44
50,,5,2,0.9391171993911719,0.022345483404175127,0.9178082191780822,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,44
50,20,5,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
50,20,2,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
50,,5,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
50,,2,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
50,10,5,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
50,10,2,4,0.9363774733637747,0.025418626217820064,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9722222222222222,0.9583333333333334,46
100,20,10,2,0.9363013698630137,0.020739565397340187,0.9315068493150684,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,52
100,10,10,2,0.9363013698630137,0.020739565397340187,0.9315068493150684,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,52
200,10,10,2,0.9363013698630137,0.01878747133180486,0.9315068493150684,0.9027777777777778,0.9444444444444444,0.9444444444444444,0.9583333333333334,52
100,,10,2,0.9363013698630137,0.020739565397340187,0.9315068493150684,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,52
200,20,10,2,0.9363013698630137,0.01878747133180486,0.9315068493150684,0.9027777777777778,0.9444444444444444,0.9444444444444444,0.9583333333333334,52
200,,10,2,0.9363013698630137,0.01878747133180486,0.9315068493150684,0.9027777777777778,0.9444444444444444,0.9444444444444444,0.9583333333333334,52
50,,10,2,0.9335996955859971,0.02185939758259757,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9583333333333334,0.9583333333333334,58
50,10,10,2,0.9335996955859971,0.02185939758259757,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9583333333333334,0.9583333333333334,58
50,20,10,2,0.9335996955859971,0.02185939758259757,0.9041095890410958,0.9166666666666666,0.9305555555555556,0.9583333333333334,0.9583333333333334,58
