param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
200,20,10,1,0.8281582952815828,0.03614984378113805,0.863013698630137,0.7916666666666666,0.8472222222222222,0.7777777777777778,0.8611111111111112,1
200,,10,1,0.8281582952815828,0.03614984378113805,0.863013698630137,0.7916666666666666,0.8472222222222222,0.7777777777777778,0.8611111111111112,1
200,20,2,1,0.8254566210045663,0.030058378024078573,0.8356164383561644,0.7777777777777778,0.8611111111111112,0.8055555555555556,0.8472222222222222,3
200,,2,1,0.8254566210045663,0.030058378024078573,0.8356164383561644,0.7777777777777778,0.8611111111111112,0.8055555555555556,0.8472222222222222,3
100,20,10,2,0.8254566210045662,0.01906259774134382,0.8356164383561644,0.8194444444444444,0.8472222222222222,0.7916666666666666,0.8333333333333334,5
100,,10,2,0.8254566210045662,0.01906259774134382,0.8356164383561644,0.8194444444444444,0.8472222222222222,0.7916666666666666,0.8333333333333334,5
200,10,5,1,0.8253805175038051,0.04021899012707281,0.863013698630137,0.7638888888888888,0.8611111111111112,0.7916666666666666,0.8472222222222222,7
200,10,2,2,0.8253805175038051,0.03038293472324773,0.863013698630137,0.8055555555555556,0.8333333333333334,0.7777777777777778,0.8472222222222222,7
200,,2,2,0.8226027397260273,0.03262093802174108,0.863013698630137,0.7916666666666666,0.8333333333333334,0.7777777777777778,0.8472222222222222,9
200,20,2,2,0.8226027397260273,0.03262093802174108,0.863013698630137,0.7916666666666666,0.8333333333333334,0.7777777777777778,0.8472222222222222,9
200,10,2,1,0.8199010654490106,0.023529585303419066,0.8356164383561644,0.7916666666666666,0.8472222222222222,0.7916666666666666,0.8333333333333334,11
100,10,10,2,0.8199010654490106,0.023529585303419066,0.8356164383561644,0.7916666666666666,0.8472222222222222,0.7916666666666666,0.8333333333333334,11
100,10,2,1,0.8198630136986301,0.02375032852671899,0.8493150684931506,0.7916666666666666,0.8472222222222222,0.8055555555555556,0.8055555555555556,13
100,,2,2,0.8198249619482496,0.03559293283084638,0.863013698630137,0.7777777777777778,0.8611111111111112,0.7916666666666666,0.8055555555555556,14
100,,10,1,0.8198249619482496,0.023925142069728594,0.863013698630137,0.8055555555555556,0.8194444444444444,0.7916666666666666,0.8194444444444444,14
200,10,10,1,0.8198249619482496,0.04159110278009115,0.863013698630137,0.7777777777777778,0.8333333333333334,0.7638888888888888,0.8611111111111112,14
100,10,10,1,0.8198249619482496,0.035592932830846365,0.863013698630137,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.8472222222222222,14
200,,5,2,0.8198249619482496,0.03217724950985804,0.863013698630137,0.7777777777777778,0.8472222222222222,0.7916666666666666,0.8194444444444444,14
200,20,5,2,0.8198249619482496,0.03217724950985804,0.863013698630137,0.7777777777777778,0.8472222222222222,0.7916666666666666,0.8194444444444444,14
200,10,5,2,0.8198249619482496,0.03217724950985804,0.863013698630137,0.7916666666666666,0.8472222222222222,0.7777777777777778,0.8194444444444444,14
100,20,2,2,0.8198249619482496,0.03559293283084638,0.863013698630137,0.7777777777777778,0.8611111111111112,0.7916666666666666,0.8055555555555556,14
100,20,10,1,0.8198249619482496,0.023925142069728594,0.863013698630137,0.8055555555555556,0.8194444444444444,0.7916666666666666,0.8194444444444444,14
200,,5,1,0.8170852359208522,0.040004426094577446,0.8493150684931506,0.75,0.8472222222222222,0.7916666666666666,0.8472222222222222,23
200,20,5,1,0.8170852359208522,0.040004426094577446,0.8493150684931506,0.75,0.8472222222222222,0.7916666666666666,0.8472222222222222,23
50,10,5,2,0.8143835616438357,0.02270978704746166,0.821917808219178,0.7777777777777778,0.8472222222222222,0.8055555555555556,0.8194444444444444,25
100,20,5,2,0.8143455098934551,0.024596976390698345,0.8356164383561644,0.7777777777777778,0.8472222222222222,0.8055555555555556,0.8055555555555556,26
100,,5,2,0.8143455098934551,0.024596976390698345,0.8356164383561644,0.7777777777777778,0.8472222222222222,0.8055555555555556,0.8055555555555556,26
50,20,2,2,0.8116438356164384,0.02067159369415191,0.8082191780821918,0.7916666666666666,0.8472222222222222,0.8194444444444444,0.7916666666666666,28
50,,2,2,0.8116438356164384,0.02067159369415191,0.8082191780821918,0.7916666666666666,0.8472222222222222,0.8194444444444444,0.7916666666666666,28
50,20,5,2,0.8116057838660579,0.030071333173785096,0.821917808219178,0.7638888888888888,0.8472222222222222,0.8333333333333334,0.7916666666666666,30
50,,5,2,0.8116057838660579,0.030071333173785096,0.821917808219178,0.7638888888888888,0.8472222222222222,0.8333333333333334,0.7916666666666666,30
50,10,2,2,0.8088280060882802,0.016562524307544357,0.821917808219178,0.7916666666666666,0.8333333333333334,0.8055555555555556,0.7916666666666666,32
100,20,2,1,0.80882800608828,0.010954278788842099,0.821917808219178,0.7916666666666666,0.8194444444444444,0.8055555555555556,0.8055555555555556,33
50,,10,1,0.80882800608828,0.010954278788842099,0.821917808219178,0.7916666666666666,0.8194444444444444,0.8055555555555556,0.8055555555555556,33
100,,2,1,0.80882800608828,0.010954278788842099,0.821917808219178,0.7916666666666666,0.8194444444444444,0.8055555555555556,0.8055555555555556,33
100,10,2,2,0.80882800608828,0.029859691258539194,0.821917808219178,0.7777777777777778,0.8611111111111112,0.7916666666666666,0.7916666666666666,33
50,20,10,1,0.80882800608828,0.010954278788842099,0.821917808219178,0.7916666666666666,0.8194444444444444,0.8055555555555556,0.8055555555555556,33
100,20,5,1,0.8087899543378996,0.033686438997119685,0.8356164383561644,0.75,0.8472222222222222,0.8055555555555556,0.8055555555555556,38
100,10,5,1,0.8087899543378996,0.030054861350955944,0.8356164383561644,0.7638888888888888,0.8472222222222222,0.8055555555555556,0.7916666666666666,38
100,,5,1,0.8087899543378996,0.033686438997119685,0.8356164383561644,0.75,0.8472222222222222,0.8055555555555556,0.8055555555555556,38
200,20,10,4,0.8087138508371385,0.03505733183991402,0.863013698630137,0.7777777777777778,0.8194444444444444,0.7638888888888888,0.8194444444444444,41
200,,10,4,0.8087138508371385,0.03505733183991402,0.863013698630137,0.7777777777777778,0.8194444444444444,0.7638888888888888,0.8194444444444444,41
200,10,10,4,0.8087138508371385,0.03505733183991402,0.863013698630137,0.7777777777777778,0.8194444444444444,0.7638888888888888,0.8194444444444444,41
50,10,2,1,0.8060882800608828,0.02326496590120925,0.8082191780821918,0.7638888888888888,0.8055555555555556,0.8194444444444444,0.8333333333333334,44
50,10,10,1,0.8060502283105023,0.013001565369289139,0.821917808219178,0.7916666666666666,0.8194444444444444,0.7916666666666666,0.8055555555555556,45
100,10,5,2,0.8060121765601217,0.03085656770414012,0.8356164383561644,0.7638888888888888,0.8472222222222222,0.7916666666666666,0.7916666666666666,46
200,20,10,2,0.8059741248097412,0.03563915646166318,0.8493150684931506,0.7638888888888888,0.8333333333333334,0.7638888888888888,0.8194444444444444,47
200,10,2,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
200,,10,2,0.8059741248097412,0.03563915646166318,0.8493150684931506,0.7638888888888888,0.8333333333333334,0.7638888888888888,0.8194444444444444,47
200,10,5,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
100,10,10,4,0.8059741248097412,0.02555123329081441,0.8493150684931506,0.7916666666666666,0.8194444444444444,0.7916666666666666,0.7777777777777778,47
200,20,5,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
200,,2,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
200,20,2,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
100,20,10,4,0.8059741248097412,0.02555123329081441,0.8493150684931506,0.7916666666666666,0.8194444444444444,0.7916666666666666,0.7777777777777778,47
100,,10,4,0.8059741248097412,0.02555123329081441,0.8493150684931506,0.7916666666666666,0.8194444444444444,0.7916666666666666,0.7777777777777778,47
200,,5,4,0.8059741248097412,0.031008184371069922,0.8493150684931506,0.7638888888888888,0.8194444444444444,0.7777777777777778,0.8194444444444444,47
50,10,5,1,0.8032724505327244,0.02725392702611519,0.821917808219178,0.75,0.8055555555555556,0.8194444444444444,0.8194444444444444,58
100,20,2,4,0.803234398782344,0.021104627326243502,0.8356164383561644,0.7916666666666666,0.8194444444444444,0.7777777777777778,0.7916666666666666,59
100,,2,4,0.803234398782344,0.021104627326243502,0.8356164383561644,0.7916666666666666,0.8194444444444444,0.7777777777777778,0.7916666666666666,59
100,,5,4,0.803234398782344,0.021104627326243502,0.8356164383561644,0.7916666666666666,0.8194444444444444,0.7777777777777778,0.7916666666666666,59
100,10,2,4,0.803234398782344,0.021104627326243502,0.8356164383561644,0.7916666666666666,0.8194444444444444,0.7777777777777778,0.7916666666666666,59
